Case ID,Activity,Start Timestamp,Complete Timestamp,Variant,Variant index,(case) creator,concept:name,lifecycle:transition
211,watchtv,2011/07/05 18:25:29.000,2011/07/05 18:25:41.000,Variant 15,15,Fluxicon Disco,watchtv,complete
211,outdoors,2011/07/05 18:26:22.000,2011/07/05 22:29:05.000,Variant 15,15,Fluxicon Disco,outdoors,complete
211,work,2011/07/05 22:29:16.000,2011/07/05 22:35:44.000,Variant 15,15,Fluxicon Disco,work,complete
211,personalhygiene,2011/07/05 22:36:24.000,2011/07/05 22:40:42.000,Variant 15,15,Fluxicon Disco,personalhygiene,complete
211,work,2011/07/05 22:40:52.000,2011/07/05 22:43:05.000,Variant 15,15,Fluxicon Disco,work,complete
211,eatingdrinking,2011/07/05 22:51:25.000,2011/07/05 22:51:31.000,Variant 15,15,Fluxicon Disco,eatingdrinking,complete
211,work,2011/07/05 23:47:38.000,2011/07/05 23:52:39.000,Variant 15,15,Fluxicon Disco,work,complete
211,personalhygiene,2011/07/05 23:59:56.000,2011/07/05 23:59:57.000,Variant 15,15,Fluxicon Disco,personalhygiene,complete
211,End,2011/07/05 23:59:57.000,2011/07/05 23:59:57.000,Variant 15,15,Fluxicon Disco,End,complete
221,Start,2011/07/06 00:46:26.000,2011/07/06 00:46:26.000,Variant 16,16,Fluxicon Disco,Start,complete
221,sleep,2011/07/06 00:46:26.000,2011/07/06 00:46:38.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 00:48:35.000,2011/07/06 00:48:40.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,sleep,2011/07/06 00:50:05.000,2011/07/06 00:50:10.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,work,2011/07/06 01:33:17.000,2011/07/06 01:33:48.000,Variant 16,16,Fluxicon Disco,work,complete
221,sleep,2011/07/06 01:34:48.000,2011/07/06 02:24:43.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 02:24:48.000,2011/07/06 02:30:12.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,sleep,2011/07/06 02:30:18.000,2011/07/06 03:00:01.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 03:00:01.000,2011/07/06 03:05:48.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,sleep,2011/07/06 03:05:48.000,2011/07/06 04:42:55.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 04:43:06.000,2011/07/06 04:48:19.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,sleep,2011/07/06 04:48:26.000,2011/07/06 07:04:34.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 07:04:38.000,2011/07/06 07:15:17.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,sleep,2011/07/06 07:15:26.000,2011/07/06 09:31:38.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 09:31:40.000,2011/07/06 09:40:31.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,sleep,2011/07/06 09:40:31.000,2011/07/06 10:06:11.000,Variant 16,16,Fluxicon Disco,sleep,complete
221,toilet,2011/07/06 10:06:15.000,2011/07/06 10:12:06.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,medication,2011/07/06 10:13:42.000,2011/07/06 10:15:03.000,Variant 16,16,Fluxicon Disco,medication,complete
221,mealpreperation,2011/07/06 10:18:39.000,2011/07/06 10:18:44.000,Variant 16,16,Fluxicon Disco,mealpreperation,complete
221,eatingdrinking,2011/07/06 10:42:35.000,2011/07/06 10:43:25.000,Variant 16,16,Fluxicon Disco,eatingdrinking,complete
221,groom,2011/07/06 10:46:48.000,2011/07/06 10:58:24.000,Variant 16,16,Fluxicon Disco,groom,complete
221,work,2011/07/06 10:58:58.000,2011/07/06 11:49:58.000,Variant 16,16,Fluxicon Disco,work,complete
221,toilet,2011/07/06 11:53:22.000,2011/07/06 11:53:48.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,outdoors,2011/07/06 11:53:50.000,2011/07/06 14:47:10.000,Variant 16,16,Fluxicon Disco,outdoors,complete
221,watchtv,2011/07/06 14:47:52.000,2011/07/06 14:54:05.000,Variant 16,16,Fluxicon Disco,watchtv,complete
221,toilet,2011/07/06 14:55:35.000,2011/07/06 14:57:07.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,work,2011/07/06 15:04:34.000,2011/07/06 15:04:45.000,Variant 16,16,Fluxicon Disco,work,complete
221,eatingdrinking,2011/07/06 15:15:27.000,2011/07/06 15:44:24.000,Variant 16,16,Fluxicon Disco,eatingdrinking,complete
221,watchtv,2011/07/06 16:25:17.000,2011/07/06 16:25:18.000,Variant 16,16,Fluxicon Disco,watchtv,complete
221,groom,2011/07/06 16:32:30.000,2011/07/06 16:32:54.000,Variant 16,16,Fluxicon Disco,groom,complete
221,work,2011/07/06 16:40:01.000,2011/07/06 16:40:09.000,Variant 16,16,Fluxicon Disco,work,complete
221,mealpreperation,2011/07/06 16:43:56.000,2011/07/06 16:44:14.000,Variant 16,16,Fluxicon Disco,mealpreperation,complete
221,work,2011/07/06 17:29:46.000,2011/07/06 17:30:08.000,Variant 16,16,Fluxicon Disco,work,complete
221,watchtv,2011/07/06 18:06:30.000,2011/07/06 18:06:36.000,Variant 16,16,Fluxicon Disco,watchtv,complete
221,toilet,2011/07/06 18:07:59.000,2011/07/06 18:08:55.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,watchtv,2011/07/06 18:11:09.000,2011/07/06 18:12:00.000,Variant 16,16,Fluxicon Disco,watchtv,complete
221,toilet,2011/07/06 18:12:02.000,2011/07/06 18:13:35.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,outdoors,2011/07/06 18:14:16.000,2011/07/06 20:26:22.000,Variant 16,16,Fluxicon Disco,outdoors,complete
221,personalhygiene,2011/07/06 20:27:58.000,2011/07/06 20:36:27.000,Variant 16,16,Fluxicon Disco,personalhygiene,complete
221,toilet,2011/07/06 20:42:53.000,2011/07/06 20:59:44.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,watchtv,2011/07/06 20:59:48.000,2011/07/06 22:06:18.000,Variant 16,16,Fluxicon Disco,watchtv,complete
221,phone,2011/07/06 22:53:51.000,2011/07/06 22:55:29.000,Variant 16,16,Fluxicon Disco,phone,complete
221,toilet,2011/07/06 22:56:20.000,2011/07/06 22:59:43.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,relax,2011/07/06 23:01:00.000,2011/07/06 23:01:03.000,Variant 16,16,Fluxicon Disco,relax,complete
221,personalhygiene,2011/07/06 23:21:33.000,2011/07/06 23:22:54.000,Variant 16,16,Fluxicon Disco,personalhygiene,complete
221,watchtv,2011/07/06 23:24:00.000,2011/07/06 23:24:02.000,Variant 16,16,Fluxicon Disco,watchtv,complete
221,toilet,2011/07/06 23:26:25.000,2011/07/06 23:26:26.000,Variant 16,16,Fluxicon Disco,toilet,complete
221,End,2011/07/06 23:26:26.000,2011/07/06 23:26:26.000,Variant 16,16,Fluxicon Disco,End,complete
231,Start,2011/07/07 00:17:04.000,2011/07/07 00:17:04.000,Variant 17,17,Fluxicon Disco,Start,complete
231,sleep,2011/07/07 00:17:04.000,2011/07/07 01:00:52.000,Variant 17,17,Fluxicon Disco,sleep,complete
231,toilet,2011/07/07 01:00:55.000,2011/07/07 01:09:00.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,sleep,2011/07/07 01:09:03.000,2011/07/07 03:43:43.000,Variant 17,17,Fluxicon Disco,sleep,complete
231,toilet,2011/07/07 04:01:58.000,2011/07/07 04:19:03.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,sleep,2011/07/07 04:19:06.000,2011/07/07 04:26:37.000,Variant 17,17,Fluxicon Disco,sleep,complete
231,toilet,2011/07/07 04:26:37.000,2011/07/07 04:32:51.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,sleep,2011/07/07 04:32:56.000,2011/07/07 04:44:07.000,Variant 17,17,Fluxicon Disco,sleep,complete
231,work,2011/07/07 05:55:04.000,2011/07/07 06:47:24.000,Variant 17,17,Fluxicon Disco,work,complete
231,toilet,2011/07/07 06:53:06.000,2011/07/07 06:54:30.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,sleep,2011/07/07 07:04:27.000,2011/07/07 07:35:41.000,Variant 17,17,Fluxicon Disco,sleep,complete
231,medication,2011/07/07 07:53:59.000,2011/07/07 07:54:55.000,Variant 17,17,Fluxicon Disco,medication,complete
231,mealpreperation,2011/07/07 07:57:17.000,2011/07/07 07:58:40.000,Variant 17,17,Fluxicon Disco,mealpreperation,complete
231,eatingdrinking,2011/07/07 07:58:43.000,2011/07/07 08:12:27.000,Variant 17,17,Fluxicon Disco,eatingdrinking,complete
231,phone,2011/07/07 08:12:30.000,2011/07/07 08:19:42.000,Variant 17,17,Fluxicon Disco,phone,complete
231,work,2011/07/07 08:46:29.000,2011/07/07 09:03:37.000,Variant 17,17,Fluxicon Disco,work,complete
231,eatingdrinking,2011/07/07 09:03:40.000,2011/07/07 09:04:59.000,Variant 17,17,Fluxicon Disco,eatingdrinking,complete
231,work,2011/07/07 09:05:49.000,2011/07/07 09:06:26.000,Variant 17,17,Fluxicon Disco,work,complete
231,snack,2011/07/07 09:16:45.000,2011/07/07 09:23:03.000,Variant 17,17,Fluxicon Disco,snack,complete
231,watchtv,2011/07/07 09:24:56.000,2011/07/07 10:19:26.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,personalhygiene,2011/07/07 10:33:34.000,2011/07/07 10:35:14.000,Variant 17,17,Fluxicon Disco,personalhygiene,complete
231,outdoors,2011/07/07 10:35:16.000,2011/07/07 10:37:09.000,Variant 17,17,Fluxicon Disco,outdoors,complete
231,work,2011/07/07 10:37:27.000,2011/07/07 11:08:55.000,Variant 17,17,Fluxicon Disco,work,complete
231,snack,2011/07/07 11:37:19.000,2011/07/07 11:38:35.000,Variant 17,17,Fluxicon Disco,snack,complete
231,watchtv,2011/07/07 11:40:04.000,2011/07/07 11:40:09.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,toilet,2011/07/07 11:41:16.000,2011/07/07 12:25:24.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,snack,2011/07/07 12:25:32.000,2011/07/07 13:17:07.000,Variant 17,17,Fluxicon Disco,snack,complete
231,watchtv,2011/07/07 13:17:53.000,2011/07/07 13:37:32.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,snack,2011/07/07 13:38:34.000,2011/07/07 13:59:41.000,Variant 17,17,Fluxicon Disco,snack,complete
231,outdoors,2011/07/07 14:08:17.000,2011/07/07 14:18:15.000,Variant 17,17,Fluxicon Disco,outdoors,complete
231,watchtv,2011/07/07 14:18:43.000,2011/07/07 14:36:18.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,mealpreperation,2011/07/07 14:36:28.000,2011/07/07 15:12:29.000,Variant 17,17,Fluxicon Disco,mealpreperation,complete
231,outdoors,2011/07/07 15:12:36.000,2011/07/07 15:22:33.000,Variant 17,17,Fluxicon Disco,outdoors,complete
231,toilet,2011/07/07 15:22:57.000,2011/07/07 15:31:26.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,watchtv,2011/07/07 15:31:26.000,2011/07/07 16:38:48.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,personalhygiene,2011/07/07 16:38:50.000,2011/07/07 16:53:05.000,Variant 17,17,Fluxicon Disco,personalhygiene,complete
231,watchtv,2011/07/07 16:56:55.000,2011/07/07 16:58:00.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,toilet,2011/07/07 16:58:42.000,2011/07/07 16:58:56.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,outdoors,2011/07/07 16:59:02.000,2011/07/07 17:07:50.000,Variant 17,17,Fluxicon Disco,outdoors,complete
231,work,2011/07/07 17:07:56.000,2011/07/07 17:26:44.000,Variant 17,17,Fluxicon Disco,work,complete
231,watchtv,2011/07/07 17:27:34.000,2011/07/07 18:56:10.000,Variant 17,17,Fluxicon Disco,watchtv,complete
231,medication,2011/07/07 18:56:27.000,2011/07/07 18:59:17.000,Variant 17,17,Fluxicon Disco,medication,complete
231,eatingdrinking,2011/07/07 18:59:37.000,2011/07/07 19:17:59.000,Variant 17,17,Fluxicon Disco,eatingdrinking,complete
231,toilet,2011/07/07 19:27:40.000,2011/07/07 19:28:09.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,work,2011/07/07 19:28:42.000,2011/07/07 20:57:56.000,Variant 17,17,Fluxicon Disco,work,complete
231,eatingdrinking,2011/07/07 20:58:44.000,2011/07/07 20:59:48.000,Variant 17,17,Fluxicon Disco,eatingdrinking,complete
231,relax,2011/07/07 20:59:50.000,2011/07/07 22:24:52.000,Variant 17,17,Fluxicon Disco,relax,complete
231,toilet,2011/07/07 22:25:03.000,2011/07/07 22:45:16.000,Variant 17,17,Fluxicon Disco,toilet,complete
231,work,2011/07/07 22:50:00.000,2011/07/08 00:14:08.000,Variant 17,17,Fluxicon Disco,work,complete
231,End,2011/07/08 00:14:08.000,2011/07/08 00:14:08.000,Variant 17,17,Fluxicon Disco,End,complete
241,Start,2011/07/08 00:24:14.000,2011/07/08 00:24:14.000,Variant 18,18,Fluxicon Disco,Start,complete
241,toilet,2011/07/08 00:24:14.000,2011/07/08 02:12:14.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 02:12:20.000,2011/07/08 02:43:48.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 02:43:50.000,2011/07/08 02:56:36.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 02:56:42.000,2011/07/08 05:00:28.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 05:00:29.000,2011/07/08 05:15:41.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 05:15:45.000,2011/07/08 06:12:07.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 06:12:09.000,2011/07/08 06:17:59.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 06:18:04.000,2011/07/08 08:21:54.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 08:21:54.000,2011/07/08 08:37:33.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 08:37:35.000,2011/07/08 09:17:29.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 09:17:34.000,2011/07/08 09:25:29.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 09:25:31.000,2011/07/08 09:29:58.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 09:30:47.000,2011/07/08 09:34:03.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,medication,2011/07/08 09:35:06.000,2011/07/08 09:35:55.000,Variant 18,18,Fluxicon Disco,medication,complete
241,eatingdrinking,2011/07/08 09:39:54.000,2011/07/08 09:56:42.000,Variant 18,18,Fluxicon Disco,eatingdrinking,complete
241,work,2011/07/08 10:11:47.000,2011/07/08 10:12:06.000,Variant 18,18,Fluxicon Disco,work,complete
241,cleaning,2011/07/08 10:54:38.000,2011/07/08 10:55:46.000,Variant 18,18,Fluxicon Disco,cleaning,complete
241,work,2011/07/08 10:57:33.000,2011/07/08 11:10:50.000,Variant 18,18,Fluxicon Disco,work,complete
241,watchtv,2011/07/08 12:05:37.000,2011/07/08 12:05:41.000,Variant 18,18,Fluxicon Disco,watchtv,complete
241,toilet,2011/07/08 12:21:06.000,2011/07/08 12:22:10.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,outdoors,2011/07/08 12:22:13.000,2011/07/08 12:55:17.000,Variant 18,18,Fluxicon Disco,outdoors,complete
241,toilet,2011/07/08 12:55:37.000,2011/07/08 12:57:03.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,watchtv,2011/07/08 12:57:32.000,2011/07/08 13:43:48.000,Variant 18,18,Fluxicon Disco,watchtv,complete
241,personalhygiene,2011/07/08 13:43:50.000,2011/07/08 13:48:21.000,Variant 18,18,Fluxicon Disco,personalhygiene,complete
241,mealpreperation,2011/07/08 13:50:49.000,2011/07/08 13:50:59.000,Variant 18,18,Fluxicon Disco,mealpreperation,complete
241,eatingdrinking,2011/07/08 13:53:23.000,2011/07/08 13:55:05.000,Variant 18,18,Fluxicon Disco,eatingdrinking,complete
241,mealpreperation,2011/07/08 14:06:01.000,2011/07/08 14:23:27.000,Variant 18,18,Fluxicon Disco,mealpreperation,complete
241,work,2011/07/08 15:51:14.000,2011/07/08 15:51:40.000,Variant 18,18,Fluxicon Disco,work,complete
241,personalhygiene,2011/07/08 16:00:41.000,2011/07/08 16:00:54.000,Variant 18,18,Fluxicon Disco,personalhygiene,complete
241,mealpreperation,2011/07/08 16:44:55.000,2011/07/08 16:46:03.000,Variant 18,18,Fluxicon Disco,mealpreperation,complete
241,work,2011/07/08 17:29:36.000,2011/07/08 17:30:06.000,Variant 18,18,Fluxicon Disco,work,complete
241,watchtv,2011/07/08 18:59:38.000,2011/07/08 18:59:49.000,Variant 18,18,Fluxicon Disco,watchtv,complete
241,medication,2011/07/08 19:01:04.000,2011/07/08 20:25:41.000,Variant 18,18,Fluxicon Disco,medication,complete
241,personalhygiene,2011/07/08 20:27:20.000,2011/07/08 20:27:25.000,Variant 18,18,Fluxicon Disco,personalhygiene,complete
241,toilet,2011/07/08 20:59:03.000,2011/07/08 22:27:06.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 22:29:11.000,2011/07/08 22:30:42.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 22:30:43.000,2011/07/08 22:54:23.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 22:54:28.000,2011/07/08 22:55:36.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,toilet,2011/07/08 22:55:39.000,2011/07/08 22:56:07.000,Variant 18,18,Fluxicon Disco,toilet,complete
241,sleep,2011/07/08 22:56:08.000,2011/07/08 22:57:50.000,Variant 18,18,Fluxicon Disco,sleep,complete
241,work,2011/07/08 23:00:15.000,2011/07/08 23:01:33.000,Variant 18,18,Fluxicon Disco,work,complete
241,End,2011/07/08 23:01:33.000,2011/07/08 23:01:33.000,Variant 18,18,Fluxicon Disco,End,complete
271,Start,2011/07/11 00:46:23.000,2011/07/11 00:46:23.000,Variant 19,19,Fluxicon Disco,Start,complete
271,toilet,2011/07/11 00:46:23.000,2011/07/11 00:51:45.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,sleep,2011/07/11 00:51:49.000,2011/07/11 01:50:31.000,Variant 19,19,Fluxicon Disco,sleep,complete
271,toilet,2011/07/11 01:50:38.000,2011/07/11 01:59:03.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,sleep,2011/07/11 01:59:06.000,2011/07/11 03:56:14.000,Variant 19,19,Fluxicon Disco,sleep,complete
271,toilet,2011/07/11 03:56:18.000,2011/07/11 04:23:26.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,sleep,2011/07/11 04:23:28.000,2011/07/11 05:59:32.000,Variant 19,19,Fluxicon Disco,sleep,complete
271,toilet,2011/07/11 05:59:36.000,2011/07/11 06:14:59.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,sleep,2011/07/11 06:14:59.000,2011/07/11 08:21:48.000,Variant 19,19,Fluxicon Disco,sleep,complete
271,watchtv,2011/07/11 08:22:36.000,2011/07/11 08:27:07.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,toilet,2011/07/11 08:27:10.000,2011/07/11 08:32:55.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,medication,2011/07/11 08:33:13.000,2011/07/11 08:34:38.000,Variant 19,19,Fluxicon Disco,medication,complete
271,mealpreperation,2011/07/11 08:34:42.000,2011/07/11 08:37:03.000,Variant 19,19,Fluxicon Disco,mealpreperation,complete
271,eatingdrinking,2011/07/11 08:37:06.000,2011/07/11 08:49:24.000,Variant 19,19,Fluxicon Disco,eatingdrinking,complete
271,work,2011/07/11 08:55:01.000,2011/07/11 09:13:45.000,Variant 19,19,Fluxicon Disco,work,complete
271,outdoors,2011/07/11 09:13:49.000,2011/07/11 09:59:11.000,Variant 19,19,Fluxicon Disco,outdoors,complete
271,work,2011/07/11 09:59:13.000,2011/07/11 10:02:53.000,Variant 19,19,Fluxicon Disco,work,complete
271,toilet,2011/07/11 10:03:02.000,2011/07/11 10:03:29.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,watchtv,2011/07/11 10:03:40.000,2011/07/11 10:22:21.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,mealpreperation,2011/07/11 10:22:39.000,2011/07/11 10:34:33.000,Variant 19,19,Fluxicon Disco,mealpreperation,complete
271,outdoors,2011/07/11 10:34:40.000,2011/07/11 10:59:23.000,Variant 19,19,Fluxicon Disco,outdoors,complete
271,watchtv,2011/07/11 10:59:56.000,2011/07/11 11:28:55.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,work,2011/07/11 11:29:04.000,2011/07/11 11:30:56.000,Variant 19,19,Fluxicon Disco,work,complete
271,personalhygiene,2011/07/11 11:31:04.000,2011/07/11 11:37:17.000,Variant 19,19,Fluxicon Disco,personalhygiene,complete
271,work,2011/07/11 11:38:02.000,2011/07/11 11:51:31.000,Variant 19,19,Fluxicon Disco,work,complete
271,outdoors,2011/07/11 11:52:03.000,2011/07/11 12:00:33.000,Variant 19,19,Fluxicon Disco,outdoors,complete
271,watchtv,2011/07/11 12:01:54.000,2011/07/11 12:04:20.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,toilet,2011/07/11 12:04:22.000,2011/07/11 12:07:33.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,watchtv,2011/07/11 12:07:34.000,2011/07/11 12:13:37.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,work,2011/07/11 12:14:03.000,2011/07/11 12:53:33.000,Variant 19,19,Fluxicon Disco,work,complete
271,toilet,2011/07/11 12:53:43.000,2011/07/11 12:54:10.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,outdoors,2011/07/11 12:55:14.000,2011/07/11 14:43:42.000,Variant 19,19,Fluxicon Disco,outdoors,complete
271,toilet,2011/07/11 14:44:48.000,2011/07/11 14:47:02.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,relax,2011/07/11 14:47:04.000,2011/07/11 14:47:41.000,Variant 19,19,Fluxicon Disco,relax,complete
271,personalhygiene,2011/07/11 14:47:46.000,2011/07/11 14:53:36.000,Variant 19,19,Fluxicon Disco,personalhygiene,complete
271,watchtv,2011/07/11 14:54:03.000,2011/07/11 14:56:22.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,work,2011/07/11 14:56:54.000,2011/07/11 15:12:39.000,Variant 19,19,Fluxicon Disco,work,complete
271,toilet,2011/07/11 15:12:48.000,2011/07/11 15:13:45.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,mealpreperation,2011/07/11 15:14:09.000,2011/07/11 15:21:44.000,Variant 19,19,Fluxicon Disco,mealpreperation,complete
271,toilet,2011/07/11 15:23:22.000,2011/07/11 15:23:46.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,mealpreperation,2011/07/11 15:23:54.000,2011/07/11 15:35:52.000,Variant 19,19,Fluxicon Disco,mealpreperation,complete
271,work,2011/07/11 15:36:10.000,2011/07/11 15:48:41.000,Variant 19,19,Fluxicon Disco,work,complete
271,outdoors,2011/07/11 15:48:45.000,2011/07/11 22:29:30.000,Variant 19,19,Fluxicon Disco,outdoors,complete
271,toilet,2011/07/11 22:30:12.000,2011/07/11 22:34:49.000,Variant 19,19,Fluxicon Disco,toilet,complete
271,eatingdrinking,2011/07/11 22:38:03.000,2011/07/11 22:38:16.000,Variant 19,19,Fluxicon Disco,eatingdrinking,complete
271,watchtv,2011/07/11 22:45:35.000,2011/07/11 22:48:01.000,Variant 19,19,Fluxicon Disco,watchtv,complete
271,personalhygiene,2011/07/11 22:48:19.000,2011/07/11 23:04:37.000,Variant 19,19,Fluxicon Disco,personalhygiene,complete
271,sleep,2011/07/11 23:04:38.000,2011/07/11 23:07:42.000,Variant 19,19,Fluxicon Disco,sleep,complete
